id,lat,lon
189,42.2084444444444,-75.9796111111111
190,19.7387658333333,-156.045631388889
191,37.3629947222222,-121.928620555556
192,34.9912111111111,-78.8802741666667
193,48.3105,-114.256
194,40.9784722222222,-85.1951666666667
195,44.471955,-73.1532761111111
196,37.3254722222222,-79.9754166666667
197,41.5339727777778,-93.6630722222222
198,66.8848055555556,-162.598138888889
199,43.5329269444444,-84.0796358333333
200,34.8291666666667,-77.6121388888889
201,26.2271111111111,-97.6551388888889
202,44.9095277777778,-123.0025
203,44.1245833333333,-123.211972222222
204,33.2998696666667,-104.529397638889
205,40.1931916666667,-76.7626191666667
206,26.6831616666667,-80.0955919444444
207,31.5355277777778,-84.1944722222222
208,36.5869522222222,-121.842783055556
209,33.4482777777778,-88.5913888888889
210,26.0716666666667,-80.1496944444444
211,48.5655877777778,-93.4021791666667
212,37.9538055555556,-107.90875
213,39.1757283333333,-76.6689911111111
214,56.4843333333333,-132.369833333333
215,46.5681666666667,-120.544055555556
216,41.4094069444444,-81.8546911111111
217,39.64275,-106.915944444444
218,47.6190277777778,-117.535222222222
219,32.51055525,-92.0361337222222
220,38.6954444444444,-121.590777777778
221,38.7486982222222,-90.3700257222222
222,59.5033233333333,-139.660268055556
223,42.2124444444445,-83.3533888888889
224,46.9163055555556,-114.090555555556
225,44.6883888888889,-111.117638888889
226,42.0830833333333,-80.1739444444444
227,32.8986388888889,-80.0405277777778
228,31.3210277777778,-85.4494722222222
229,47.9472777777778,-97.1737777777778
230,43.5136733333333,-112.070820277778
231,30.2050277777778,-91.98775
232,29.6900555555556,-82.2717777777778
233,41.5942222222222,-109.065194444444
234,32.7335627777778,-117.189663333333
235,42.9469319444444,-87.8970644444445
236,27.9754722222222,-82.53325
237,39.8446136111111,-89.6775466666667
238,46.2646816666667,-119.119023888889
239,28.4293888888889,-81.309
240,38.1396427777778,-78.4523441666667
241,31.6121944444444,-97.2303055555556
242,34.6371969444444,-86.7750541666667
243,46.3744986111111,-117.015396388889
244,33.5638888888889,-86.7523055555556
245,41.9769402777778,-87.9081497222222
246,32.384,-94.7115
247,41.2529750555556,-70.0599114166667
248,48.7926944444444,-122.537527777778
249,70.1947541111111,-148.465164861111
250,43.1398791388889,-89.3375044722222
251,31.06725,-97.8289166666667
252,42.3749647222222,-122.8732875
253,40.6641944444444,-89.69325
254,32.4113333333333,-99.6818888888889
255,47.4498888888889,-122.311777777778
256,32.3111666666667,-90.0758888888889
257,29.9508333333333,-94.0206944444444
258,71.2848611111111,-156.768583333333
259,36.1983936111111,-95.8881055555556
260,64.5125555555556,-165.444388888889
261,41.8846885833333,-91.7107986111111
262,40.7883933333333,-111.977773333333
263,37.1515277777778,-107.753777777778
264,45.7772357777778,-111.150260277778
265,43.9082777777778,-92.5000277777778
266,32.3326111111111,-88.7518611111111
267,30.4940455555556,-81.6878466666667
268,40.85,-77.8475833333333
269,42.7491161111111,-73.80198
270,36.2815791666667,-94.3077655555555
271,44.8074444444444,-68.8281388888889
272,44.5201944444444,-109.023805555556
273,45.5887088611111,-122.596869416667
274,58.3547118055556,-134.578470527778
275,29.9844352777778,-95.3414425
276,46.3491583333333,-87.3963716666667
277,44.0453333333333,-103.057361111111
278,32.8459447222222,-96.8508766666667
279,39.1224166666667,-108.52675
280,38.5343333333333,-106.93175
281,21.9759833333333,-159.338957777778
282,39.2218888888889,-106.868222222222
283,30.4734166666667,-87.1866111111111
284,43.1111944444444,-76.1063055555556
285,47.5107222222222,-94.9347222222222
286,42.1598561388889,-76.8917456666667
287,40.6924798333333,-74.1686867777778
288,43.1676717222222,-86.2354387222222
289,41.5041111111111,-74.1048333333333
290,35.0424113888889,-89.9766791666667
291,42.4818091666667,-114.487736111111
292,35.0389315555556,-106.608262166667
293,44.8819722222222,-93.2217777777778
294,42.3629444444444,-71.0063888888889
295,35.4338611111111,-119.057666666667
296,33.4342777777778,-112.011583333333
297,19.720263,-155.048470138889
298,40.4771111111111,-88.9159166666667
